Name,Sockets,Radiator,Price
Jonsbo CR-2100  Dual Tower,"1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 775, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1, AM5",NULL,NULL
Jonsbo CR-701,"1150, 1151, 1155, 1156, 775, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,NULL
Jonsbo HP-400  - 90mm,"1150, 1151, 1155, 1156, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
Jonsbo HP-400  - 90mm,"1150, 1151, 1155, 1156, 775, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,NULL
Jonsbo HP-400S - 90mm,"1700, 1200, 1150, 1151, 1155, 1156, AM4",NULL,NULL
Jonsbo HX4170D,"1700, 1200, 1150, 1151, 1155, 1156, AM4",NULL,73.5
Jonsbo HX4170D,"1700, 1200, 1150, 1151, 1155, 1156, AM4",NULL,73.5
Jonsbo HX6200D - 120mm,"1700, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1",NULL,73.5
Jonsbo HX6210 - 92mm,"1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4",NULL,94.43
Jonsbo HX6250 - 140mm,"1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM5, 1700",NULL,94.43
Jonsbo HX7280 - 2x 140mm,"1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM5, AM4",NULL,94.43
Jonsbo MX400,"1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1",NULL,NULL
Jonsbo PISA A5 ARGB 5V(3Pin) + PWM - grey,"1700, 1200, 1156, 1155, 1154, 1152, 1151, 1150, AM5, AM4",NULL,NULL
Jonsbo PISA A5 ARGB 5V(3Pin) + PWM - white,"1700, 1200, 1156, 1155, 1154, 1152, 1151, 1150, AM5, AM4",NULL,NULL
Kolink Umbra EX180 ARGB - 120mm,"2066, 2011-V3, 2011, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",NULL,52.19
Kolink Umbra EX180 ARGB White Processor Cooler - 120 mm,"2066, 2011-V3, 2011, 1700, 1200, 1156, 1155, 1154, 1152, 1151, 1150, AM5, AM4",NULL,NULL
Kolink Umbra EX180 Black Edition - 120mm,"2066, 2011-V3, 2011, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",NULL,52.19
Kolink Umbra EX180 White Edition Processor Cooler - 120 mm,"2066, 2011-V3, 2011, 1700, 1200, 1156, 1155, 1154, 1152, 1151, 1150, AM5, AM4",NULL,NULL
"Lian Li GALAHAD 240 SL v2, , ARGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 240 SL v2, , ARGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 240 SL, , ARGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 240 SL, , ARGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 240 V2 , DRGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 240 v2 , DRGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",240mm,NULL
"Lian Li GALAHAD 360 SL V2, , ARGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
"Lian Li GALAHAD 360 SL v2, , ARGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
"Lian Li GALAHAD 360 SL, , ARGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
"Lian Li GALAHAD 360 SL, , ARGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
"Lian Li GALAHAD 360 V2 , ARGB - black","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
"Lian Li GALAHAD 360 V2 , ARGB - white","1700, 1200, 1150, 1151, 1155, 1156, 1366, 2011, 2066, 775, AM4",360mm,NULL
Mars Gaming MCPU-VR,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-VR,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-VR,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-XT,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-XT,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-XU6,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU-XU9,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU33,"1150,1151,1155,1156,1200,1700,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU44,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPU66,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPUBK,"1150,1151,1155,1156,1200,1366,1700,2011,2066,775,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPUPRO,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,66.41
Mars Gaming MCPUX5W,"1150,1151,1155,1156,1200,1366,1700,1851,AM4,AM5",mm,66.41
Mars Gaming ML-LCD240,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming ML-LCD240,"AM3,2011,AM3+,1150,AM4,1151,2066,AM5,1155,1156,1200,FM1,FM2,1700,AM2,AM2+",mm,70.8
Mars Gaming ML-LCD360W,"1150,1151,1155,1156,1200,1366,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming ML-PRO120,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming ML-PRO240,"1150,1151,1155,1156,1200,1700,2011,2011-v3,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming ML-PRO240,"1150,1151,1155,1156,1200,1700,2011,2011-v3,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming ML-ULTRA240,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4",mm,70.8
Mars Gaming ML-ULTRA240,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4",mm,70.8
Mars Gaming ML-VISION360W,"1150,1151,1155,1156,1200,1700,1851,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLONE120,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLONE120P,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLONE120W,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLONE240,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,70.8
Mars Gaming MLONE240,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,70.8
Mars Gaming MLONE360,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,70.8
Mars Gaming MLONE360W,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,70.8
Mars Gaming MLULTRA360,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,66.41
Mars Gaming MLULTRA360W,"1150,1151,1155,1156,1200,1700,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2,SP3,sTR4,sTRX4",mm,66.41
Mars Gaming MLVISION240,"1150,1151,1155,1156,1200,1700,1851,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLVISION240W,"1150,1151,1155,1156,1200,1700,1851,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
Mars Gaming MLVISION360,"1150,1151,1155,1156,1200,1700,1851,2011,2066,AM2,AM2+,AM3,AM3+,AM4,AM5,FM1,FM2",mm,70.8
MASSCOOL 8W2002B1M4 90mm Ball Bearing  for INTEL Socket LGA 1155/1156 Cooper base,"1150 , 1155 , 1156",NULL,NULL
MASSCOOL 8WT15-38 90mm Long life Bearing,775,NULL,NULL
MasterAir Pro 3 Processor Air Cooler with Continuous Direct Contact Technology 2.0 by Cooler Master,"2011-V3 , 2011 , 1151 , 1150 , 1155 , 1156 , 1366 , 775, AM3+ , AM2+ , AM2 , FM2+ , FM2 , FM1",NULL,NULL
MasterAir Pro 4 Processor Air Cooler with Continuous Direct Contact Technology 2.0 by Cooler Master,"2011-V3 , 2011 , 1151 , 1150 , 1155 , 1156 , 1366 , 775, AM3+ , AM2+ , AM2 , FM2+ , FM2 , FM1",NULL,NULL
Montech Metal DT24 Base,"1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",NULL,119.22
Montech Metal DT24 Premium,"1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",NULL,119.22
MSI Core Frozr L  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2",NULL,136.64
MSI Core Frozr XL  - 2x 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2",NULL,136.64
"MSI MAG CoreLiquid 240R V2 , ARGB","2066, 2011-V3, 2011, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",240mm,119.99
"MSI MAG CoreLiquid 240R V2 White , ARGB","2066, 2011-V3, 2011, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",240mm,119.99
MSI MAG CORELIQUID 360R V2,"1150,1151,1155,1156,1200,1366,1700,2011,2011-v3,2066,AM2,AM2+,AM3,AM3+,AM4,FM1,FM2,FM2+,SP3,TR4,sTRX4",mm,139.99
MSI MAG CORELIQUID 360R V2 WHITE,"1150,1151,1155,1156,1200,1366,1700,2011,2011-v3,2066,AM2,AM2+,AM3,AM3+,AM4,FM1,FM2,FM2+,SP3,TR4,sTRX4",mm,139.99
MSI MAG Coreliquid A13 240,"1700,1851,AM4,AM5",mm,64.99
MSI MAG Coreliquid A13 240 WHITE,"1700,1851,AM4,AM5",mm,64.99
MSI MAG Coreliquid A13 360,"1700,1851,AM4,AM5",mm,64.99
MSI MAG Coreliquid A13 360 WHITE,"1700,1851,AM4,AM5",mm,64.99
MSI MAG Coreliquid A15 240,"1700,1851,AM4,AM5",mm,89.99
MSI MAG Coreliquid A15 360,"1700,1851,AM4,AM5",mm,89.99
"MSI MAG CoreLiquid C240 , ARGB","2066, 2011-V3, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, AM5, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",240mm,119.99
"MSI MAG CoreLiquid C280 , ARGB","2066, 2011-V3, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, AM5, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",280mm,64.99
"MSI MAG CoreLiquid C360 , ARGB","2066, 2011-V3, 2011, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",360mm,64.99
MSI MAG Coreliquid E240,"1150,1151,1155,1156,1200,1700",mm,104.99
MSI MAG Coreliquid E240 WHITE,"1150,1151,1155,1156,1200,1700",mm,59.99
MSI MAG CORELIQUID E360,"1150,1151,1155,1156,1200,1700",mm,201.77
MSI MAG Coreliquid E360 White,"1150,1151,1155,1156,1200,1700",mm,134.99
MSI MAG Coreliquid I240,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,89.99
MSI MAG Coreliquid I240,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,89.99
MSI MAG Coreliquid I360,"1150,1151,1155,1156,1200,1700,AM4,AM5",mm,129.99
MSI MAG Coreliquid I360 WHITE,"1150,1151,1155,1156,1200,1700,1851,AM4,AM5",mm,134.99
MSI MAG Coreliquid M240,"1150,1151,1155,1156,1200,1700,2011,2066,AM4,AM5",mm,155.37
MSI MAG CoreLiquid P240,"2066, 2011-V3, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, AM5, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",240mm,343.85
MSI MAG Coreliquid P360,"1150,1151,1155,1156,1200,2011,2066,AM4,AM5,TR4",mm,270.26
MSI MAG CoreLiquid P360,"2066, 2011-V3, 2011, 1700, 1366, 1200, 1150,1151,1155,1156, 1150, 1151, 1155, 1156, AM5, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",360mm,270.26
MSI MAG-CRLQD-360R2,"1150,1151,1155,1156,1200,1366,1700,2011,2011-v3,2066,AM2,AM2+,AM3,AM3+,AM4,FM1,FM2,FM2+,SP3,TR4,sTRX4",mm,139.99
MSI MEG CoreLiquid S280,"2066, 2011-V3, 2011, 1700, 1366, 1200, 1150,1151,1155,1156, 1150, 1151, 1155, 1156, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1",280mm,343.85
MSI MEG CoreLiquid S360,"2066, 2011-V3, 2011, 1700, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",360mm,270.26
MSI MPG Coreliquid D240,"1150,1151,1155,1156,1200,1700,AM4,AM5,TR4,sTRX4",mm,179.99
MSI MPG CORELIQUID D360,"1151,1155,1156,1200,1700,2011,2066",mm,925.87
"MSI MPG CoreLiquid K240 V2 , ARGB","2066, 2011-V3, 2011, 1366, 1200, 1150, 1151, 1155, 1156, AM4, AM3+, AM2+, AM2, FM2+, FM2, FM1",240mm,169.95
NH-D15," AM4, 2011-V3, 1151, FM2, FM2+, AM3, AM3+, 1700, AM5",NULL,NULL
NH-L12S," AM4, 2011-V3, 1151, FM2, FM2+, AM3, AM3+, 1700, AM5",NULL,NULL
NH-L9x65 SE-AM4," AM4, AM5",NULL,59.95
NH-U12S TR4-SP3,NULL,NULL,99.95
NH-U9 TR4-SP3,NULL,NULL,99.95
Noctua D9S DX-4189 4U - 92mm,4189,NULL,NULL
Noctua NH-C14S  - 140mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, FM1, FM2, FM2+, 1700",NULL,89.95
Noctua NH-D12L - 120mm,"AM5, 1700, 1200, 1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3+, AM2+, FM2+, FM1",NULL,99.95
Noctua NH-D12L chromax.black - 120mm,"1851, 1700, 1200, 1156, 1155, 1151, 1150, AM5, AM4",NULL,109.95
Noctua NH-D14  - 140/120mm,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,129.94
Noctua NH-D15 chromax.black  - 140/140mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM1, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+, AM5",NULL,139.94
Noctua NH-D15 SE-AM4  - 140/140mm,"AM4, 1700, AM5",NULL,129.94
Noctua NH-D15S  140mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, FM1, FM2, FM2+, 1700",NULL,119.95
Noctua NH-D15S chromax.black - 140mm,"1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1, AM5",NULL,129.94
Noctua NH-D9 DX-3647 4U  - 92mm,3647,NULL,70.71
Noctua NH-D9DX i4 3U  - 92mm,"1366, 2011, 2011-V3, 2066, 1700",NULL,70.71
"Noctua NH-D9L 92mm SSO2 Low-profile Premium , NF-A9 PWM Fans","2011-0,  2011-V3,  1156,1155, 1150, AM2,AM2+,AM3, AM3+, FM1, FM2, 1700",NULL,84.95
Noctua NH-L12  - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,99.77
Noctua NH-L9a  - 92mm,"AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,49.95
Noctua NH-L9a 92mm SSO2,"AM2 , AM2+ , AM3 , AM3+ , FM1 , FM2",NULL,49.95
Noctua NH-L9a-AM4 chromax.black Low Profile  - 92mm,"AM4, AM5",NULL,69.98
Noctua NH-L9a-AM4 Low Profile  - 92mm,AM4,NULL,49.95
Noctua NH-L9a-AM5 chromax.black Low Profile - 92mm,AM5,NULL,59.95
Noctua NH-L9a-AM5 Low Profile - 92mm,AM5,NULL,49.95
Noctua NH-L9i  - 92mm,"1150, 1151, 1155, 1156",NULL,49.95
Noctua NH-L9i 95mm SSO2,"1150, 1155, 1156",NULL,49.95
Noctua NH-L9i chromax.black  - 92mm,"1150, 1151, 1155, 1156",NULL,59.95
Noctua NH-L9i-17xx - 92mm,"1700, 1700",NULL,49.95
Noctua NH-L9i-17xx chromax.black - 92mm,"1700, 1700",NULL,59.95
Noctua NH-L9x65  - 92mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,69.95
"Noctua NH-L9x65 92 x 92 x 14mm, 92 x 92 x 25mm SSO2 Low-profile Quiet , NF-A9x14 PWM fan","1150,  1155,  1156,  AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, 1700",NULL,69.95
Noctua NH-L9x65 SE-AM4  - 92mm,"AM4, AM5",NULL,59.95
Noctua NH-P1 passiver,"1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1, 1700, AM5",NULL,119.95
Noctua NH-U12A  - 120mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+, 1700, AM5",NULL,129.9
Noctua NH-U12DXi4  - 120mm,"1366, 2011, 2011-V3, 2066",NULL,94.95
Noctua NH-U12S 120x120x25 ( NF-F12 PWM) SSO2-Bearing ( Self-stabilising oil-presure bearing ),"2011, 1156,1155, 1150, AM2,AM2+,AM3, AM3+, FM1, FM2, 1700",NULL,NULL
Noctua NH-U12S chromax.black  - 120mm,"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+, AM5",NULL,99.95
Noctua NH-U12S DX-3647  - 120mm,3647,NULL,84.95
Noctua NH-U12S redux - 120mm,"1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2+, AM2, FM2+, FM2, FM1, 1700, AM5",NULL,59.95
Noctua NH-U12S SE-AM4  - 120mm,"AM4, AM5",NULL,74.95
Noctua NH-U12S TR4-SP3  - 120mm,"TR4, sTRX4",NULL,99.95
Noctua NH-U14S 140mm SSO2-Bearing (Self-stabilising oil-presure bearing),"1150, 1151, 1155, 1156, 2011, 2011-V3, 2066, AM2, AM3, AM3+, FM1, FM2, FM2+, 1700",NULL,89.95
Noctua NH-U14S DX-3647  - 140mm,3647,NULL,89.95
Noctua NH-U14S TR4-SP3  - 140mm,"TR4, sTRX4",NULL,109.95
Noctua NH-U9 TR4-SP3  - 92mm,"TR4, sTRX4",NULL,99.95
Noctua NH-U9B SE2  - 2x92mm,"1150, 1151, 1155, 1156, 1366, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,69.95
Noctua NH-U9DXi4  - 92mm,"1366, 2011, 2011-V3, 2066",NULL,64.95
Noctua NH-U9S chromax.black - 92mm,"1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, AM3+, AM3, AM2, FM2+, FM2, FM1, AM5",NULL,74.95
Noctua U12A chromax.black - 120mm,"1150, 1151, 1155, 1156, 2011, 2066, AM4, AM3+, AM2+, FM2+, FM1, 1700, AM5",NULL,139.94
Noctua U12S DX-4189 - 2x 120mm,4189,NULL,84.95
Noctua U14S DX-4189 - 140mm,4189,NULL,89.95
Noctua U9 DX-4189 - 92mm,4189,NULL,NULL
NZXT KRAKEN M22,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",120mm,89.99
NZXT KRAKEN X42 V2,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",140mm,129.98
NZXT KRAKEN X52 V2,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",240mm,448.79
NZXT KRAKEN X53,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",240mm,129.98
NZXT KRAKEN X62 V2,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",280mm,129.98
NZXT KRAKEN X72,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+, TR4, sTRX4",360mm,147.98
"NZXT Kraken Z53 RGB  , black","2066, 2011-V3, 1366, 1200, 1150, 1151, 1155, 1156, AM4, sTRX4, TR4",240mm,489.1
"NZXT Kraken Z53 RGB  , white","2066, 2011-V3, 1366, 1200, 1150, 1151, 1155, 1156, AM4, sTRX4, TR4",240mm,489.1
NZXT KRAKEN Z73,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",360mm,220.0
"NZXT Kraken Z73 RGB  , black","2066, 2011-V3, 1366, 1200, 1150, 1151, 1155, 1156, AM4, sTRX4, TR4",360mm,489.1
"NZXT Kraken Z73 RGB  , white","2066, 2011-V3, 1366, 1200, 1150, 1151, 1155, 1156, AM4, sTRX4, TR4",360mm,489.1
"PH-TC12LS, Slim Low-Profile, 120mm PWM Processor cooler","2011,1150,1151,1155,1156,1366,775,FM1,FM2,AM3,AM2",NULL,NULL
"PH-TC14S, Slim Twin Towers, 140mm PWM Processor cooler","2011,1150,1151,1155,1156,1366,775,FM1,FM2,AM3,AM2",NULL,NULL
"PHANTEKS Glacier One 240 MP , D-RGB - black","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM4, TR4, sTRX4",240mm,159.99
"PHANTEKS Glacier One 240 MPH , D-RGB - black","1700, 1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, sTRX4, TR4",240mm,159.99
"PHANTEKS Glacier One 240 MPH , D-RGB - white","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM4, TR4, sTRX4",240mm,159.99
"PHANTEKS Glacier One 240 T30 , D-RGB - black","1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2066, AM4, sTRX4, TR4",240mm,388.42
"PHANTEKS Glacier One 280 MP , D-RGB - black","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM4, TR4, sTRX4",280mm,159.99
"PHANTEKS Glacier One 280 MPH , D-RGB - black","1700, 1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, sTRX4, TR4",280mm,159.99
"PHANTEKS Glacier One 360 MP , D-RGB - black","1200, 1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, AM4, TR4, sTRX4",360mm,160.98
"PHANTEKS Glacier One 360 MPH , D-RGB - black","1700, 1200, 1150, 1151, 1155, 1156, 2011-V3, 2011, 2066, AM4, sTRX4, TR4",360mm,160.98
"PHANTEKS Glacier One 360 MPH , D-RGB - white","1200, 1150, 1151, 1155, 1156, 1366, 2011-V3, 2011, 2066, AM4, sTRX4, TR4",360mm,160.98
"PHANTEKS Glacier One 360 T30 Gen2 , D-RGB - black","1154, 1700, 1200, 1150, 1152, 1151, 1155, 1156, AM5, AM4",360mm,388.42
Phanteks PH-TC12DX 120mm PWM,"1150,2011,1150,1155,1156,1366,775, FM2,FM1,AM3+,AM3,AM2+,AM2",NULL,NULL
Phanteks PH-TC12DX_BK 2 x 120mm PWM,"1150 , 2011 , 1150 , 1155 , 1156 , 1366 , 775, FM2 , FM1 , AM3+ , AM3 , AM2+ , AM2",NULL,NULL
PHANTEKS PH-TC12LS  mit RGB Halos - 120mm,"1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"PHANTEKS PH-TC12LS HTPC  - 120mm, black","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, AM4, FM1, FM2, FM2+",NULL,NULL
"PHANTEKS PH-TC14CS  - 140mm, blue","1150, 1151, 1155, 1156, 1366, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"PHANTEKS PH-TC14PE  - 140mm, orange","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 775, AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"PHANTEKS PH-TC14PE  - 140mm, black","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
"PHANTEKS PH-TC14PE  - 140mm, silver","1150, 1151, 1155, 1156, 1366, 2011, 2011-V3, 2066, 775, AM2, AM3, AM3+, FM1, FM2, FM2+",NULL,NULL
